#license: Apache-2.0
#mapping_set_id: https://w3id.org/lmodel/fix-protocol
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-05-27
#curie_map: 
# fix_protocol: https://w3id.org/lmodel/fix-protocol/
# linkml: https://w3id.org/linkml/
# biolink: https://w3id.org/biolink/vocab/
# schema: http://schema.org/
# PATO: http://purl.obolibrary.org/obo/PATO_
# example: http://www.example.org/rdf#
# dcterms: http://purl.org/dc/terms/
# skos: http://www.w3.org/2004/02/skos/core#
# xsd: http://www.w3.org/2001/XMLSchema#
# iso11404: https://www.iso.org/standard/39479.html#
# iso3166: https://www.iso.org/iso-3166-country-codes.html#
# iso4217: https://www.iso.org/iso-4217-currency-codes.html#
# iso10383: https://www.iso.org/standard/61067.html#
# iso639: https://www.iso.org/iso-639-language-codes.html#
# iso17442: https://www.iso.org/standard/78829.html#
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
fix_post_trade:SettlementInstructionModeEnum#REQUEST_REJECT	REQUEST_REJECT	skos:exactMatch		fix_post_trade:SettlInstMode_5		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade						SettlementInstructionModeEnum			
fix_post_trade:SettlementObligationModeEnum#PRELIMINARY	PRELIMINARY	skos:exactMatch		fix_post_trade:SettlObligMode_1		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade						SettlementObligationModeEnum			
fix_post_trade:SettlementObligationModeEnum#FINAL	FINAL	skos:exactMatch		fix_post_trade:SettlObligMode_2		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade						SettlementObligationModeEnum			
fix_base:id	id	skos:exactMatch		schema:identifier		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:id	id	skos:exactMatch		dcterms:identifier		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:BusinessArea	BusinessArea	skos:closeMatch		fix_orchestra:CategoryType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_infrastructure:BusinessRejectReasonDescription	BusinessRejectReasonDescription	skos:relatedMatch		iso27001:AuditFindingType		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-infrastructure									
fix_base:CommonComponent	CommonComponent	skos:closeMatch		fix_orchestra:ComponentType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:Component	Component	skos:closeMatch		fix_orchestra:ComponentType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:ExtensionPack	ExtensionPack	skos:relatedMatch		fix_orchestra:Repository		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:ExtensionPack	ExtensionPack	skos:relatedMatch		iso27001:DocumentedInformation		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:Field	Field	skos:relatedMatch		fix_sbe:SemanticAttributes		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:Field	Field	skos:exactMatch		fix_orchestra:FieldType		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXDatatype	FIXDatatype	skos:closeMatch		fix_sbe:SemanticAttributes		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXDatatype	FIXDatatype	skos:exactMatch		fix_orchestra:Datatype		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXFamilyStandard	FIXFamilyStandard	skos:relatedMatch		fix_orchestra:ProtocolEnum		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXFamilyStandard	FIXFamilyStandard	skos:exactMatch		schema:Specification		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXIntroduction	FIXIntroduction	skos:relatedMatch		fix_orchestra:Repository		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXProtocolLimited	FIXProtocolLimited	skos:relatedMatch		common_domain_model:Organization		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXProtocolLimited	FIXProtocolLimited	skos:closeMatch		iso27001:Organization		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:FIXProtocolLimited	FIXProtocolLimited	skos:exactMatch		schema:Organization		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:GlobalComponent	GlobalComponent	skos:closeMatch		fix_orchestra:ComponentType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_infrastructure:InfrastructureBusinessArea	InfrastructureBusinessArea	skos:relatedMatch		fixp:FixpSessionExchange		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-infrastructure									
fix_base:Message	Message	skos:exactMatch		fix_orchestra:MessageType		skos:exactMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_base:MessageCategory	MessageCategory	skos:closeMatch		fix_orchestra:CategoryType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_post_trade:PostTradeMessageDetail	PostTradeMessageDetail	skos:closeMatch		fix_orchestra:MessageType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade									
fix_base:SpecificComponent	SpecificComponent	skos:closeMatch		fix_orchestra:ComponentType		skos:closeMatch	https://w3id.org/lmodel/fix-protocol/fix-base									
fix_infrastructure:StandardResponseMapping	StandardResponseMapping	skos:relatedMatch		fluxnova_bpm_platform:Task		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-infrastructure									
fix_post_trade:TradeCaptureReportIdentifierRule	TradeCaptureReportIdentifierRule	skos:relatedMatch		common_domain_model:Identifier		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade									
fix_post_trade:TradeCaptureReportUsage	TradeCaptureReportUsage	skos:relatedMatch		common_domain_model:BusinessEvent		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade									
fix_post_trade:TradeCaptureReportUsage	TradeCaptureReportUsage	skos:relatedMatch		fix_orchestra:ScenarioType		skos:relatedMatch	https://w3id.org/lmodel/fix-protocol/fix-post-trade									
